Time,Intensity
ps,arb. units

0.887864230391624,1.68469473861374e-18
0.899538973723532,8.76062512684038e-19
0.911213717055441,4.12966814530511e-18
0.922888460387349,1.83707705265527e-18
0.934563203719257,4.94006032233665e-19
0.946237947051165,9.88200305108632e-19
0.957912690383074,3.10403934905996e-18
0.969587433714982,4.5104685401519e-18
0.98126217704689,4.56273697764236e-19
0.992936920378799,6.118276207625e-18
1.00461166371071,1.2176578231885e-17
1.01628640704262,4.19086104558218e-18
1.02796115037452,8.83501308967094e-18
1.03963589370643,1.87116652829446e-17
1.05131063703834,6.16119669951377e-18
1.06298538037025,1.02975296757799e-17
1.07466012370216,1.79954457264851e-17
1.08633486703406,5.51353619360831e-18
1.09800961036597,7.67216614012651e-18
1.10968435369788,1.22060566202376e-17
1.12135909702979,4.13289164493612e-18
1.1330338403617,3.07415066702954e-18
1.14470858369361,8.65905179550788e-18
1.15638332702551,1.02706699088942e-18
1.16805807035742,4.2896241324119e-18
1.17973281368933,4.77110334229916e-18
1.19140755702124,2.57521842943603e-18
1.20308230035315,8.23682835816523e-18
1.21475704368506,7.13757168165618e-19
1.22643178701696,1.24764949685785e-17
1.23810653034887,5.6184695548986e-18
1.24978127368078,4.96432642160939e-18
1.26145601701269,1.76728129388801e-17
1.2731307603446,2.95611045340632e-18
1.28480550367651,1.4928131938339e-17
1.29648024700841,1.3999525366828e-17
1.30815499034032,8.0462708752999e-18
1.31982973367223,1.84784266500946e-17
1.33150447700414,8.21249908799695e-18
1.34317922033605,1.24119720559012e-17
1.35485396366795,1.11441303735683e-17
1.36652870699986,2.95105742722194e-18
1.37820345033177,1.22306160977855e-17
1.38987819366368,1.46556127516117e-18
1.40155293699559,8.03986744436798e-18
1.4132276803275,9.10300222744467e-18
1.4249024236594,1.37537256025512e-17
1.43657716699131,1.10331097364093e-17
1.44825191032322,2.52110545230214e-17
1.45992665365513,2.84464638409689e-17
1.47160139698704,5.25692416902277e-17
1.48327614031895,1.23421431056979e-16
1.49495088365085,1.9491041974804e-16
1.50662562698276,4.60803674782276e-16
1.51830037031467,8.20144973779978e-16
1.52997511364658,1.64786700977008e-15
1.54164985697849,3.00643206214444e-15
1.5533246003104,5.86121121638422e-15
1.5649993436423,1.01857410466057e-14
1.57667408697421,1.91043343508065e-14
1.58834883030612,3.33812237557282e-14
1.60002357363803,5.87207506764059e-14
1.61169831696994,1.044930610992e-13
1.62337306030185,1.77526843118693e-13
1.63504780363375,3.11204818804476e-13
1.64672254696566,5.24878877361603e-13
1.65839729029757,8.91164620961297e-13
1.67007203362948,1.49347206692288e-12
1.68174677696139,2.4677367573586e-12
1.69342152029329,4.0712209936296e-12
1.7050962636252,6.59351265461331e-12
1.71677100695711,1.06352022894902e-11
1.72844575028902,1.69032740594358e-11
1.74012049362093,2.65892056521114e-11
1.75179523695284,4.13111355577264e-11
1.76346998028474,6.33112541211882e-11
1.77514472361665,9.56956362309182e-11
1.78681946694856,1.42487004381161e-10
1.79849421028047,2.08789992982054e-10
1.81016895361238,3.00578875677074e-10
1.82184369694429,4.25342889511362e-10
1.83351844027619,5.88737051372583e-10
1.8451931836081,7.99532653030316e-10
1.85686792694001,1.05735442626336e-09
1.86854267027192,1.36524221395326e-09
1.88021741360383,1.71065270146739e-09
1.89189215693574,2.07270892729086e-09
1.90356690026764,2.42936339858157e-09
1.91524164359955,2.71203873084843e-09
1.92691638693146,2.90648983711803e-09
1.93859113026337,2.91187130432423e-09
1.95026587359528,2.72614019177421e-09
1.96194061692719,2.33872901961769e-09
1.97361536025909,1.73097305700178e-09
1.985290103591,1.10794924445234e-09
1.99696484692291,4.75694159354451e-10
2.00863959025482,9.01563060362402e-11
2.02031433358673,2.09400973611303e-11
2.03198907691863,3.70745509157741e-10
2.04366382025054,9.15877078387628e-10
2.05533856358245,1.72715889794459e-09
2.06701330691436,2.51756921794727e-09
2.07868805024627,2.60324706795403e-09
2.09036279357818,3.15422727023322e-09
2.10203753691008,2.55979963266204e-09
2.11371228024199,1.9219585758306e-09
2.1253870235739,2.00598022886742e-09
2.13706176690581,6.61831878903942e-10
2.14873651023772,8.13865124726894e-10
2.16041125356963,5.85089457405511e-10
2.17208599690153,5.15773101082434e-11
2.18376074023344,6.7581122792567e-10
2.19543548356535,2.59544706770845e-10
2.20711022689726,7.69073502020931e-10
2.21878497022917,1.09648746404591e-09
2.23045971356108,1.23294085051766e-09
2.24213445689298,2.0463391390036e-09
2.25380920022489,2.24439417039575e-09
2.2654839435568,2.68151044505792e-09
2.27715868688871,2.89753806142484e-09
2.28883343022062,2.7262640484218e-09
2.30050817355253,2.49119578250034e-09
2.31218291688443,1.93636583331863e-09
2.32385766021634,1.33462009739211e-09
2.33553240354825,7.58320407735382e-10
2.34720714688016,2.9853809808731e-10
2.35888189021207,5.06594302529153e-11
2.37055663354397,1.56564117219496e-11
2.38223137687588,1.69407153067206e-10
2.39390612020779,4.47357321618191e-10
2.4055808635397,7.80057860762211e-10
2.41725560687161,1.09487095699154e-09
2.42893035020352,1.34782719672078e-09
2.44060509353542,1.50948055061885e-09
2.45227983686733,1.5741778670388e-09
2.46395458019924,1.55201444788756e-09
2.47562932353115,1.46011461226904e-09
2.48730406686306,1.32111099819242e-09
2.49897881019497,1.15585133510111e-09
2.51065355352687,9.81730893383188e-10
2.52232829685878,8.12726716099191e-10
2.53400304019069,6.57369418332482e-10
2.5456777835226,5.20619188993942e-10
2.55735252685451,4.04805959994985e-10
2.56902727018642,3.0921477913032e-10
2.58070201351832,2.32546864232706e-10
2.59237675685023,1.7239110775542e-10
2.60405150018214,1.26004177299671e-10
2.61572624351405,9.10330130060977e-11
2.62740098684596,6.49525405349747e-11
2.63907573017786,4.58604639202286e-11
2.65075047350977,3.20637189602939e-11
2.66242521684168,2.21795908114652e-11
2.67409996017359,1.52290094578101e-11
2.6857747035055,1.03514555359206e-11
2.69744944683741,6.98997295929044e-12
2.70912419016931,4.67622536378212e-12
2.72079893350122,3.10955437300658e-12
2.73247367683313,2.05317353806644e-12
2.74414842016504,1.3404953240729e-12
2.75582316349695,8.77332267321058e-13
2.76749790682886,5.62623144996675e-13
2.77917265016076,3.62923715975245e-13
2.79084739349267,2.31261706355253e-13
2.80252213682458,1.45302615125619e-13
2.81419688015649,9.28811444257608e-14
2.8258716234884,5.69691762290734e-14
2.83754636682031,3.60468509190232e-14
2.84922111015221,2.23324261027293e-14
2.86089585348412,1.35272250788555e-14
2.87257059681603,8.64838936169099e-15
2.88424534014794,5.15792260489874e-15
2.89592008347985,3.14328335689472e-15
2.90759482681176,2.0248631811249e-15
2.91926957014366,1.09914975418422e-15
2.93094431347557,7.19372462661015e-16
2.94261905680748,4.13879937807816e-16
2.95429380013939,2.07311191117716e-16
2.9659685434713,1.54722541501864e-16
2.9776432868032,6.08197753009714e-17
2.98931803013511,4.25336745099388e-17
3.00099277346702,2.92286165553269e-17
3.01266751679893,7.12892483211314e-18
3.02434226013084,1.77606953351869e-17
3.03601700346275,5.21584197505181e-18
3.04769174679465,1.00827006512639e-17
3.05936649012656,1.56387564185688e-17
3.07104123345847,3.83150961621577e-18
3.08271597679038,1.56868754742314e-17
3.09439072012229,1.28860184062372e-17
3.1060654634542,4.94767829483023e-18
3.1177402067861,9.02375476549702e-18
3.12941495011801,1.02030293119124e-17
3.14108969344992,1.38505718547779e-18
3.15276443678183,4.42486724183026e-18
3.16443918011374,6.81380877909509e-18
3.17611392344565,1.24430130285809e-18
3.18778866677755,8.49047087655994e-18
3.19946341010946,2.31110644307215e-18
3.21113815344137,7.30481205394333e-18
3.22281289677328,1.13687252763055e-17
3.23448764010519,1.21389997345716e-19
3.24616238343709,1.1518100694241e-17
3.257837126769,7.224512208327e-18
3.26951187010091,5.49785315140058e-19
3.28118661343282,6.88264803257209e-18
3.29286135676473,2.47953952435097e-18
3.30453610009664,1.84229513009294e-19
3.31621084342854,1.2791594139295e-18
3.32788558676045,1.81839619031895e-18
3.33956033009236,3.30093036183062e-19
3.35123507342427,4.24220934740524e-18
3.36290981675618,3.86512561329896e-18
3.37458456008809,3.50082708070927e-18
3.38625930341999,1.4405498237637e-17
3.3979340467519,1.64068818049255e-18
3.40960879008381,1.84745991118108e-17
3.42128353341572,1.4016597923469e-17
3.43295827674763,7.42126426740849e-18
3.44463302007954,3.19644292649509e-17
3.45630776341144,2.28653015586666e-20
3.46798250674335,3.61738434144033e-17
3.47965725007526,4.46527145781901e-18
3.49133199340717,5.61572077868983e-17
3.50300673673908,5.56627256277295e-17
3.51468148007099,1.46265136717742e-16
3.52635622340289,2.98684438996767e-16
3.5380309667348,4.94075401856707e-16
3.54970571006671,1.02274358576405e-15
3.56138045339862,1.69240986838514e-15
3.57305519673053,3.1502133416026e-15
3.58472994006243,5.21691663553102e-15
3.59640468339434,9.37754687625389e-15
3.60807942672625,1.49136304470982e-14
3.61975417005816,2.60498351879454e-14
3.63142891339007,4.15370348577097e-14
3.64310365672198,6.79165419142019e-14
3.65477840005388,1.11837347172449e-13
3.66645314338579,1.7312211311165e-13
3.6781278867177,2.82266204060336e-13
3.68980263004961,4.34299081757727e-13
3.70147737338152,6.74639038822174e-13
3.71315211671343,1.03977770517125e-12
3.72482686004533,1.56048095431613e-12
3.73650160337724,2.35181520086147e-12
3.74817634670915,3.46661895697867e-12
3.75985109004106,5.0663226114352e-12
3.77152583337297,7.29938058085646e-12
3.78320057670488,1.03624900139189e-11
3.79487532003678,1.45035574609818e-11
3.80655006336869,1.99436754075159e-11
3.8182248067006,2.70109929515709e-11
3.82989955003251,3.58578190292151e-11
3.84157429336442,4.67263420083218e-11
3.85324903669633,5.96326155402955e-11
3.86492378002823,7.4360699169754e-11
3.87659852336014,9.05468800154515e-11
3.88827326669205,1.0730214559277e-10
3.89994801002396,1.23490096943788e-10
3.91162275335587,1.37489836428774e-10
3.92329749668777,1.47551665170071e-10
3.93497224001968,1.51732814613683e-10
3.94664698335159,1.48437132126587e-10
3.9583217266835,1.36907928130183e-10
3.96999647001541,1.17130451885893e-10
3.98167121334732,9.0997497544358e-11
3.99334595667922,6.16787242340916e-11
4.00502070001113,3.36700858100383e-11
4.01669544334304,1.23746914384031e-11
4.02837018667495,2.50883344466585e-12
4.04004493000686,7.38866934404449e-12
4.05171967333877,2.73832746376397e-11
4.06339441667067,5.96911351462055e-11
4.07506916000258,9.82103933420172e-11
4.08674390333449,1.3492318459942e-10
4.0984186466664,1.62198806378001e-10
4.11009338999831,1.74027671156182e-10
4.12176813333021,1.68524378439445e-10
4.13344287666212,1.47973844170783e-10
4.14511761999403,1.17523029157732e-10
4.15679236332594,8.40676045409285e-11
4.16846710665785,5.36408826618114e-11
4.18014184998976,2.99813099832417e-11
4.19181659332166,1.42716795042625e-11
4.20349133665357,5.48542625011048e-12
4.21516607998548,1.52045858150723e-12
4.22684082331739,2.27284889987059e-13
4.2385155666493,3.70467991655458e-14
4.25019030998121,1.04847202476211e-13
4.26186505331312,1.32304461919574e-13
4.27353979664502,9.60417569359787e-14
4.28521453997693,4.70847641914432e-14
4.29688928330884,1.38397766935374e-14
4.30856402664075,1.66599031897899e-15
4.32023876997266,5.37289591498255e-16
4.33191351330456,2.06840974207499e-15
4.34358825663647,1.62474142583806e-15
4.35526299996838,1.17704579438318e-16
4.36693774330029,2.15811978791725e-15
4.3786124866322,2.83212523309952e-15
4.39028722996411,3.8688378972902e-15
4.40196197329601,2.74628406251623e-15
4.41363671662792,2.86609474540969e-15
4.42531145995983,7.89664038169878e-15
4.43698620329174,2.66348778901544e-14
4.44866094662365,7.59348118992045e-14
4.46033568995556,1.46268421495086e-13
4.47201043328746,2.13945436638872e-13
4.48368517661937,2.2692485588338e-13
4.49535991995128,1.63693861248848e-13
4.50703466328319,1.63853164645741e-13
4.5187094066151,6.587631028076e-13
4.530384149947,2.54018147277843e-12
4.54205889327891,7.09084418681865e-12
4.55373363661082,1.58318825827329e-11
4.56540837994273,3.00242962902642e-11
4.57708312327464,4.99302602586325e-11
4.58875786660655,7.4633814087664e-11
4.60043260993845,1.01579534213037e-10
4.61210735327036,1.26830549947809e-10
4.62378209660227,1.46325855238369e-10
4.63545683993418,1.56279367096401e-10
4.64713158326609,1.54500412469247e-10
4.658806326598,1.41147169317321e-10
4.6704810699299,1.18204231657914e-10
4.68215581326181,8.96080716606467e-11
4.69383055659372,5.99760472612428e-11
4.70550529992563,3.36878485575024e-11
4.71718004325754,1.42598948259933e-11
4.72885478658945,3.56066119676275e-12
4.74052952992135,1.9431224445128e-12
4.75220427325326,8.27807004196731e-12
4.76387901658517,2.05424583005501e-11
4.77555375991708,3.6130056055505e-11
4.78722850324899,5.25607583334704e-11
4.79890324658089,6.77182041094911e-11
4.8105779899128,7.98984796862496e-11
4.82225273324471,8.83425248051977e-11
4.83392747657662,9.26731532746771e-11
4.84560221990853,9.30426999385702e-11
4.85727696324044,9.01010558378911e-11
4.86895170657234,8.44907386999351e-11
4.88062644990425,7.70239369352415e-11
4.89230119323616,6.85281138412221e-11
4.90397593656807,5.9579666413224e-11
4.91565067989998,5.07486234299638e-11
4.92732542323189,4.24596945940784e-11
4.93900016656379,3.48792655332054e-11
4.9506749098957,2.82151996535333e-11
4.96234965322761,2.25013703640299e-11
4.97402439655952,1.7674714399157e-11
4.98569913989143,1.3722511207708e-11
4.99737388322334,1.05268577378892e-11
